E9,1683387000.0000000000,,22966884.0454766899,18654166.7292013429,-251919.1067732856
E9,1683388200.0000000000,,29557497.4925309047,1360525.5675469725,171522.7820939847
E9,1683389400.0000000000,,24579689.5742939152,-16462676.3944909554,594579.9605665761
E9,1683390600.0000000000,,9988171.4521896467,-27834286.8726438284,1016302.7240785209
E9,1683391800.0000000000,,-8494970.0888657756,-28307754.5263154581,1435744.3139414433
E9,1683393000.0000000000,,-23630184.5893173367,-17713035.0215897746,1851963.1375945928
E9,1683394200.0000000000,,-29502679.9505147785,-215583.1459900448,2264024.8922645957
E9,1683395400.0000000000,,-23837778.2483176887,17326889.8527713381,2671004.6903842115
E9,1683397200.0000000000,,331609.5812288821,29407766.2783502005,3269951.2514449363
E9,1683397800.0000000000,,9496554.1446179748,27810603.7748802826,3466078.2517404715
E9,1683398400.0000000000,,17695842.7615192309,23432808.4154957868,3660260.1050101742
E9,1683399600.0000000000,,28101630.3535942435,8343461.2266585827,4042353.6531924033
E9,1683400800.0000000000,,27520483.6475351378,-9939963.2560963649,4415374.6606164174
E9,1683402000.0000000000,,16227234.2384189293,-24280429.1879566573,4778486.2372674691
E9,1683403200.0000000000,,-1331656.5603030380,-29113897.4186812490,5130873.9578219084
E9,1683404400.0000000000,,-18295384.7884798981,-22607077.1145578250,5471747.5547524197
E9,1683405600.0000000000,,-28073881.9252642244,-7346973.2077784818,5800342.7415896915
E9,1683406800.0000000000,,-26907640.1999967359,10694104.7547150422,6115922.7892055037
E9,1683408000.0000000000,,27995578.7974763773,4756227.0116519388,-8330640.5578425601
E12,1683327600.0000000000,,-26875701.4358288571,-11404851.9693557825,4795391.1752015511
E12,1683328800.0000000000,,-28341193.8446631469,6745362.1363579035,5163643.1915899180
E12,1683330000.0000000000,,-18778313.7223805301,22187971.6233360283,5520301.1608275957
E12,1683334200.0000000000,,28787140.0635710061,1531301.6719239056,6666007.7819784433
E12,1683334800.0000000000,,27797213.0693113618,-7507113.1056938134,6815420.8826147700
E12,1683357000.0000000000,,5368237.6225720774,-28972869.5801141337,-2676323.5901081949
E12,1683360600.0000000000,,-29202742.4545681924,4539632.5265066326,-1397597.1602306142
E12,1683361200.0000000000,,-26326112.9005760327,13449773.5315207541,-1181026.0592175592
E12,1683362400.0000000000,,-13189590.5730645731,26473049.5709275380,-746016.2540923103
E12,1683364200.0000000000,,13981154.9085473660,26073927.4645012245,-90666.6900633842
E12,1683364800.0000000000,,21435488.8369214609,20391920.5644504800,128048.4598419215
E12,1683366000.0000000000,,29352691.9933064133,3663511.3396147788,565139.8621097810
E12,1683367200.0000000000,,25775770.2031729296,-14488793.3967375401,1000961.3995319013
E12,1683368400.0000000000,,12116809.3950829692,-26952560.5565189496,1434534.2871530433
E12,1683369600.0000000000,,-6260910.7145247310,-28855478.6419640221,1864885.1726457539
E12,1683370800.0000000000,,-22155230.7117496841,-19473419.8985830843,2291047.9086237471
E12,1683372000.0000000000,,-29354646.3091558702,-2504044.3342221929,2712065.6668709428
E12,1683376200.0000000000,,15783469.9222966656,24681167.9077267982,4131589.7788962387
E12,1683377400.0000000000,,27297299.8045218922,10478825.4234229214,4517970.4255539197
E12,1683378600.0000000000,,28132906.4203525670,-7743472.2807339355,4894204.8989509391
E12,1683379800.0000000000,,18018167.9757718667,-22870846.0459453091,5259449.0310562560
E12,1683381000.0000000000,,945343.2015351579,-29034674.7014304847,5612883.6209275518
E12,1683382200.0000000000,,-16411630.8218709398,-23888123.3578684926,5953716.1210141983
E12,1683387000.0000000000,,-110333.9377599135,28705632.8856227286,7176194.0848583952
E13,1683324000.0000000000,,-12997053.7607940473,-25672013.7980139665,-6924823.9554868471
E13,1683348600.0000000000,,-23708957.9657133408,-17671347.6779795960,1166615.1413534291
E13,1683349800.0000000000,,-29549541.2183767855,-126611.8993212590,1600299.8190132205
E13,1683351000.0000000000,,-23823073.0590894818,17438235.7186866514,2030393.2109069286
E13,1683353400.0000000000,,9630630.1513831001,27834109.4467318766,2875956.9631509432
E13,1683354600.0000000000,,24242199.5034111366,16651009.6144198291,3289530.0213707155
E13,1683355800.0000000000,,29344858.1120955348,-993433.9570451155,3695721.2640600470
E13,1683357600.0000000000,,16137547.3340624496,-24432716.7036726810,4289177.7379178070
E13,1683358800.0000000000,,-1506069.5715159364,-29183522.7361146808,4672966.8215825772
E13,1683360000.0000000000,,-18486114.4543927014,-22551953.8405419141,5046269.4099792838
E13,1683403200.0000000000,,-10587198.6220684238,-27515010.1057260819,2568021.0596692497
E13,1683404400.0000000000,,-24826257.7246974036,-15827197.0789763890,2986415.5733884568
E13,1683405600.0000000000,,-29329150.9008069485,2004788.6945725046,3398108.7696041605
E13,1683406800.0000000000,,-22372750.1105777919,18994036.0358827785,3802176.5815194692
E13,1683408000.0000000000,,-6718414.4069853788,28513464.2082059346,4197711.9873730941
E13,1683411000.0000000000,,28477048.5858014710,6196598.2004960235,5143448.6971986881
E13,1683412200.0000000000,,26544061.5433377549,-11871941.6329550389,5502275.3685545167
E13,1683413400.0000000000,,14304160.6870681085,-25238844.6835819222,5848756.5351082506
E13,1683414600.0000000000,,-3429614.0233871806,-28737555.8411369398,6182115.5831810199
E13,1683415800.0000000000,,-19742208.3609422557,-21066900.3017297089,6501605.1721165963
E18,1683337800.0000000000,,-23921962.2026255056,-6107451.8240042776,-838080.4673241806
E18,1683339000.0000000000,,-22881234.9787599035,8825733.9274333585,-391897.8648884685
E18,1683340200.0000000000,,-13461099.4868487325,20305514.1007991955,55828.0459887605
E18,1683341400.0000000000,,749936.7313988968,24191729.2140923366,503324.7362589166
E18,1683342600.0000000000,,14487663.9119441938,19194975.7544181347,948751.9564921951
E18,1683343800.0000000000,,22763258.0679789744,7280109.8467197660,1390216.9905976788
E18,1683345600.0000000000,,19400905.8714820631,-13588565.2593152225,2040752.7785019767
E18,1683346800.0000000000,,8012226.2166156936,-22149438.2885823734,2463813.5118408836
E18,1683348000.0000000000,,-6133698.6812387109,-22613684.3214618266,2876089.0316833402
E18,1683392400.0000000000,,-10637091.1164273657,-21134046.3234360740,2122287.4172306885
E18,1683393600.0000000000,,-20739087.5015128292,-11113808.2928929627,2543441.1371733821
E18,1683396000.0000000000,,-17344884.7485801354,15553289.9000312425,3350357.9560694005
E18,1683397200.0000000000,,-5273247.2585346075,22590856.0775243640,3732334.6337778200
E18,1683398400.0000000000,,8585860.4790191036,21458762.0317189991,4097587.4827081780
E18,1683399600.0000000000,,19264120.7032382339,12642190.2635924350,4444451.8004580103
E18,1683404400.0000000000,,-6411127.5223391289,-22017462.0802266262,5618350.9111717455
E18,1683405000.0000000000,,-12717538.4750581793,-19091797.2728794552,5738480.4208677271
E21,1683330000.0000000000,,3142040.5678353040,29375559.9340398312,-1798572.2879106798
E21,1683334800.0000000000,,13941160.7562336251,-26108471.9546931125,-106836.0847841442
E21,1683336000.0000000000,,-4298357.6662901975,-29282072.0821836106,319077.4794342035
E21,1683337200.0000000000,,-20849552.7679658085,-20994234.2625285462,744275.0309369919
E21,1683338400.0000000000,,-29230370.8957674131,-4498449.0904073957,1167803.2746203477
E21,1683339600.0000000000,,-26168343.3424542211,13737077.6525226478,1588712.5150682551
E21,1683340800.0000000000,,-12880204.4316911567,26572333.5776930489,2006058.6756667204
E21,1683342000.0000000000,,5414541.8870143024,28997308.7351387367,2418905.4116943618
E21,1683346200.0000000000,,19618557.6147150546,-21830421.1094354019,3815177.6340392730
E21,1683347400.0000000000,,2829409.9425986651,-29161523.4262446538,4196508.6652150266
E21,1683348600.0000000000,,-14996387.1421959028,-25104760.1004028916,4568426.5544388816
E21,1683351600.0000000000,,-24726963.8351462409,15325501.4551861174,5451625.6631904459
E21,1683352200.0000000000,,-18690816.5200080052,22250607.1123533808,5619482.2066602204
E21,1683353400.0000000000,,-1861709.4747635480,28934401.4638863653,5945648.9762869095
E21,1683354600.0000000000,,15609391.2932784185,24355619.0566241704,6258480.9906333806
E21,1683355800.0000000000,,26941547.4356297553,10352516.3820721060,6557275.9361830316
E21,1683357000.0000000000,,27776504.9151453897,-7594912.1742474623,6841362.6133355396
E21,1683358200.0000000000,,17849189.9597760104,-22513908.4296676815,7110105.1785489349
E21,1683358800.0000000000,,9938992.3629914280,-26922938.4907627478,7238533.1534343632
E21,1683396000.0000000000,,-18876093.4907165878,22522291.4042092748,3529675.5621699207
E21,1683399600.0000000000,,27329212.9452776760,10361763.2176757175,4665570.7452183105
E24,1683316200.0000000000,,-24728394.2136102654,-15621228.3287594877,4434155.0961705875
E24,1683354600.0000000000,,28382739.1110191718,8337726.2836294016,285445.7336088181
E24,1683355800.0000000000,,27777489.0285274684,-10152662.0261072610,710031.8158696573
E24,1683357000.0000000000,,16305906.0138851833,-24657578.0446964502,1133022.5379101411
E24,1683358200.0000000000,,-1529113.4127288237,-29502646.0608417355,1553468.0864404533
E24,1683363000.0000000000,,-15282860.9341625758,25127875.0110017359,3191040.5604467848
E24,1683364200.0000000000,,2613578.7729963493,29248636.9196793288,3584781.3160047834
E24,1683366000.0000000000,,25291361.2378781177,14772204.8707394954,4160021.7307976992
E24,1683366600.0000000000,,28613143.1174471304,6129573.3550801938,4347237.8283433476
E24,1683367800.0000000000,,26619098.1031385511,-12016405.7010273393,4714241.6687444951
E24,1683372000.0000000000,,-25490431.1969022676,-13804380.7374069896,5910186.3785773702
E24,1683376200.0000000000,,4341432.0273770485,28430042.2954991236,6943881.2704684418
E24,1683377400.0000000000,,20281951.3689939044,20299891.4895646833,7205328.2190528503
E24,1683378600.0000000000,,28300637.5873111263,4353382.9336762317,7450597.6953400234
E24,1683379800.0000000000,,25339713.8781098798,-13204217.0387333669,7679140.9315636912
E24,1683381000.0000000000,,12598882.6240458302,-25582525.3624544702,7890447.0168098481
E24,1683382200.0000000000,,-4955802.6118695736,-28028242.4517643079,8084043.5746329986
E24,1683382800.0000000000,,-13414793.8930509482,-25074722.4459778965,8174063.8011850156
E24,1683405000.0000000000,,-29517764.1377393492,1963274.8983311127,185777.4363356821
E24,1683406200.0000000000,,-22573010.4794372655,19111876.6887030303,610600.9068667910
E24,1683407400.0000000000,,-6801289.3443185613,28772263.5704111569,1034052.2860434568
E24,1683410400.0000000000,,28843817.3963248134,6234326.6151051791,2080451.0120853642
E24,1683411000.0000000000,,29331899.9879883789,-3093756.3344334988,2286693.1086013885
E24,1683412200.0000000000,,21737198.6216256171,-19884457.8967584148,2695209.2295635808
E24,1683413400.0000000000,,5676735.8027524874,-28867693.3262398988,3097671.0007816721
E24,1683415200.0000000000,,-20203556.4196262211,-21292904.1640171260,3688037.9175581560
E24,1683416400.0000000000,,-28847851.1276375279,-5138712.5815977482,4071442.7611435605
E26,1683327000.0000000000,,-10064809.5965111889,-26713753.1952056885,7817503.6299301982
E26,1683328200.0000000000,,-23863845.5688490570,-15554643.2429542039,8038412.2750859372
E26,1683329400.0000000000,,-28384768.2202998549,1562334.6036106125,8241298.0184852397
E26,1683330000.0000000000,,19724435.5801008418,20925409.4440454133,-7011390.5549724931
E26,1683349200.0000000000,,-29494189.7436508536,-2258206.2543218066,-998221.0340595799
E26,1683350400.0000000000,,-25074055.7159524113,15715398.9950565323,-564079.2869983566
E26,1683351600.0000000000,,-10830340.5931228511,27544232.5880140141,-128672.3614903580
E26,1683352800.0000000000,,7656515.0243284823,28588089.0577483922,307022.7779949792
E26,1683353400.0000000000,,16213252.4434704538,24755797.4742942601,524672.9112274972
E26,1683354000.0000000000,,23139718.6361676715,18438988.2614392377,742028.5996436835
E26,1683355200.0000000000,,29554055.4906497225,1080901.3116078926,1175369.3624880381
E26,1683356400.0000000000,,24397378.2246635631,-16678712.1909881476,1606073.2144738983
E26,1683357600.0000000000,,9707764.2944081109,-27885762.4485237785,2033174.2085846509
E26,1683358800.0000000000,,-8745825.2745269984,-28168595.4821867459,2455714.6669559693
E26,1683360000.0000000000,,-23736081.4754924439,-17445209.4425621219,2872746.8923118124
E26,1683364200.0000000000,,588823.5823004916,29280792.9397269823,4275610.3908920679
E26,1683366000.0000000000,,24133502.9205444828,16435169.1565009225,4843085.9677642537
E26,1683367200.0000000000,,29115428.7436135262,-1080887.7177828886,5207997.7941860855
E26,1683367800.0000000000,,27293303.8648064956,-10102820.7776129544,5386123.0750500346
E26,1683415200.0000000000,,-18634593.1371811703,-22573965.2620819360,4377703.4752478460
E26,1683416400.0000000000,,-28336802.1900194995,-7099666.1107477862,4755896.4220889015
E31,1683344400.0000000000,,27673587.1436917335,-10431016.8085294776,-1166417.3308741560
E31,1683348600.0000000000,,-25161462.3466587216,-15582225.7183487732,321148.7423854232
E31,1683349800.0000000000,,-29489372.2652418576,2414854.6528599644,746338.9253930092
E31,1683352200.0000000000,,-6358215.5830016769,28862808.8820851259,1590749.1863852481
E31,1683354000.0000000000,,19840235.5207926035,21851421.2056950368,2215105.8979020268
E31,1683358800.0000000000,,-4051494.2888245378,-29070085.4477853775,3817032.8206438408
E31,1683360000.0000000000,,-20476802.7250689752,-20955600.0199662074,4198315.7582910862
E31,1683361200.0000000000,,-28861777.6487117782,-4709777.5803601407,4570182.6815451076
E31,1683362400.0000000000,,-25977115.3515663669,13302095.3050129581,4931800.6527639050
E31,1683363600.0000000000,,-13000184.8135168608,26061054.7779451162,5282359.3787537562
E31,1683364200.0000000000,,27386486.5725317746,-7004881.9860554161,-8773340.0157903489
E31,1683368400.0000000000,,-22104532.0284442715,-17835061.0738034770,-8326451.6870638272
E31,1683369600.0000000000,,-28420954.4432891198,-1322247.4892327264,-8156150.3693666151
E31,1683370800.0000000000,,-23747604.8208824769,15766544.6898506358,-7967558.4176292112
E31,1683372000.0000000000,,-9845239.7722679712,26811281.5985419378,-7761097.8889903063
E31,1683373200.0000000000,,7938751.7524080835,27498523.3915091529,-7537231.0382712968
E31,1683374400.0000000000,,22720312.1504957788,17508463.2485392801,-7296459.3440516535
E31,1683375600.0000000000,,28740160.0180203877,665988.6422555167,-7039322.5893296469
E31,1683401400.0000000000,,14201339.9514868353,-25945794.1956521682,1070855.1820700776
E31,1683406200.0000000000,,-26243320.1744695008,13410626.7696501985,2733415.6201237305
E31,1683410400.0000000000,,26461550.8784294091,12607579.5653217658,4109856.8656824580
E33,1683327000.0000000000,,-16327764.2833957672,-23812295.7947122082,6494530.9378646491
E33,1683328200.0000000000,,-27193665.5165211149,-9491117.0787952021,6799799.0364455311
E33,1683329400.0000000000,,-27467008.2613230720,8433641.4933142643,7089811.7075171266
E33,1683330600.0000000000,,-17104311.5010471269,23001275.8795353770,7363917.5367953479
E33,1683331800.0000000000,,-176039.1712715141,28596182.8642462865,7621501.4082087437
E33,1683333000.0000000000,,16737255.2839180455,23106958.2197312452,7861988.1438529678
E33,1683334200.0000000000,,-2063583.3611684386,-28562413.8967337534,-7473482.9817065634
E33,1683353400.0000000000,,21326541.8997573927,20447748.0295643248,-1669096.7576698922
E33,1683354600.0000000000,,29324179.3697954491,3778488.7926952983,-1235907.5003340053
E33,1683355800.0000000000,,25844123.6035278291,-14392654.0189557485,-799944.3097346588
E33,1683360600.0000000000,,-29461876.7404050007,-2605630.9182583303,952027.2780182194
E33,1683361800.0000000000,,-25230506.4843398780,15401151.4658954237,1387133.1395417622
E33,1683363000.0000000000,,-11135246.4366336279,27356832.5607983544,1819125.5909061481
E33,1683364200.0000000000,,7287371.8713527098,28592767.1489056833,2247035.4759475398
E33,1683365400.0000000000,,22819124.7731114030,18651097.6559860595,2669902.7505298667
E33,1683366600.0000000000,,29395133.0000407584,1451280.9417169699,3086778.4628438442
E33,1683367800.0000000000,,24475490.8331308886,-16261506.9450827017,3496726.8436886845
E33,1683372600.0000000000,,-29156355.9507503510,-400849.6982580107,5049117.0543801775
E33,1683373800.0000000000,,-23660102.7176508382,16931620.4272974469,5411008.7900562622
E33,1683375000.0000000000,,-8993039.1750572026,27599112.1327009127,5760758.5643045213
E33,1683376200.0000000000,,9094401.3455180638,27493578.5878738016,6097582.5487354528
E33,1683377400.0000000000,,23560392.0193943121,16717698.3029291760,6420725.6390350312
E10,1683330600.0000000000,,-7633366.3308307203,28187176.1478814520,4775790.8655783674
E10,1683331800.0000000000,,10552309.2582959570,27161768.7656149976,5146034.6410840526
E10,1683333000.0000000000,,24548841.4823176637,15577218.2293556202,5504728.2939379588
E10,1683334200.0000000000,,28936958.5479275398,-2004776.4330786467,5851067.3409380466
E10,1683338400.0000000000,,-18915536.1923549175,-21666946.0661844425,6955011.9181033177
E10,1683339000.0000000000,,-24694407.6552729867,-14677820.9340331964,7097786.6027808553
E10,1683362400.0000000000,,-10005298.9450593367,27787129.5701113157,-1870557.9103269195
E10,1683366600.0000000000,,28175079.4559582397,-9039865.9878875073,-348265.1396518345
E10,1683367800.0000000000,,17289943.1412909403,-24014821.6900624856,90270.8939640994
E10,1683372600.0000000000,,-27740954.5324124768,10134094.0877531990,1832556.4217036401
E10,1683373800.0000000000,,-16278503.1648635138,24607165.8704449013,2260275.3337161806
E10,1683375000.0000000000,,1518826.3413610477,29429575.5216271281,2682920.9712387682
E10,1683379800.0000000000,,15235935.8008473068,-24998645.4697430283,4304007.1115079634
E10,1683381000.0000000000,,-2564922.1307220012,-29103945.3794273362,4687353.7712349789
E10,1683382200.0000000000,,-19288994.9144686088,-21861373.7606378794,5060178.3588545630
E10,1683386400.0000000000,,-5675731.4381477311,28356183.0841794983,6270365.7210751353
E10,1683387600.0000000000,,12197451.4555317350,26143067.2539393678,6585876.7868606048
E10,1683392400.0000000000,,4861879.9979463890,-28157081.7083628848,7693535.9730194425
E2,1683327000.0000000000,,-23472457.5100694299,-17600321.6408841647,3863038.9799068249
E2,1683328200.0000000000,,-29284734.6184096299,-236229.3637427371,4243514.9576054243
E2,1683329400.0000000000,,-23668445.6272278428,17151667.0138403997,4614466.7165849749
E2,1683372600.0000000000,,-28126043.5318066999,8936874.0709678289,2166388.5171125480
E2,1683375600.0000000000,,9432532.2381157242,27866486.0080177747,3183072.5344650256
E2,1683376800.0000000000,,24096405.8005492538,16799188.8789499775,3578034.4567573285
E2,1683378000.0000000000,,29314315.0338578559,-780571.5927807093,3964965.2516079983
E2,1683379200.0000000000,,23089878.5117747262,-17990661.6102112494,4342996.6157160699
E2,1683380400.0000000000,,7898956.5255834321,-28126290.1981117427,4711280.6094534006
E2,1683381600.0000000000,,-10301425.7594753541,-27274066.0767349713,5068991.7497807797
E2,1683382800.0000000000,,-24415286.9232320301,-15819871.8129990660,5415327.8315207474
E2,1683384000.0000000000,,-28977002.7314807437,1728867.3367681559,5749511.8835835345
E2,1683385200.0000000000,,-22265570.9782306179,18523365.0835411698,6070794.5656614760
E2,1683386400.0000000000,,-6947125.4265358523,28049799.2429231629,6378455.2375164591
E2,1683387000.0000000000,,2139311.3274833113,28784847.9475610778,6526960.0760092847
E2,1683387600.0000000000,,10990623.1915694214,26654185.9087925963,6671802.6621195637
E2,1683388800.0000000000,,24582943.3079779185,14937906.9676236436,6950178.4801258817
E2,1683390000.0000000000,,28591542.8210229762,-2505991.9243641198,7212960.0334876720
E2,1683391200.0000000000,,21517925.2185947709,-18898001.4084385931,7459558.8394705150
E2,1683392400.0000000000,,6155586.6310733110,-27907011.7036504969,7689423.1081411056
E2,1683412800.0000000000,,1029904.9179919930,-29534153.7426563688,-1527800.5979672964
E2,1683414000.0000000000,,-16727175.2800367661,-24385085.8133102134,-1106175.3333875923
E2,1683415800.0000000000,,-29584127.8063976690,-453403.9986656427,-469379.9229265616
E4,1683330000.0000000000,,-1693662.2437501668,29540743.4266283438,-262849.8233800569
E4,1683334800.0000000000,,17992673.6637479737,-23450256.5436329059,1414877.4640521295
E4,1683336000.0000000000,,545418.2227222361,-29530132.3629228584,1828715.5632324421
E4,1683337200.0000000000,,-17083450.8733190671,-24058972.4315979704,2238449.2586504514
E4,1683337800.0000000000,,-23735236.3522585966,-17503614.0978024751,2441489.2045083614
E4,1683340800.0000000000,,-17007096.3003105968,23973276.1728597805,3433888.4723352762
E4,1683342000.0000000000,,540755.4768352602,29341143.0449843034,3818134.0340376543
E4,1683343200.0000000000,,17815724.6332114115,23255285.6781203672,4193811.9436695240
E4,1683344400.0000000000,,28086273.3505429216,8135557.0081883529,4560079.6314459601
E4,1683345600.0000000000,,-19357401.3653940670,-20592567.4760925919,-8776369.4247512333
E4,1683346800.0000000000,,-27805256.2664215527,-5188660.2610132024,-8701068.8034956139
E4,1683348000.0000000000,,-25526715.8466123119,12249855.9101551659,-8606246.7680994496
E4,1683349200.0000000000,,-13375013.4809686039,24994206.2177590877,-8492115.0853631981
E4,1683350400.0000000000,,3983602.2206570469,28106144.5496172644,-8358928.9361403948
E4,1683351600.0000000000,,19854741.5095815137,20349710.1997152194,-8206986.3969071135
E4,1683354000.0000000000,,25471736.8851483390,-12854394.1399790682,-7848234.0982382977
E4,1683357000.0000000000,,-13215010.1101514809,-25449101.7393157482,-7301215.0210093316
E4,1683357600.0000000000,,-20503880.9498440176,-20090876.3482610472,-7179262.2939037532
E4,1683358800.0000000000,,-28480068.9580908790,-4066292.7046793662,-6923340.9036676669
E4,1683378000.0000000000,,24510562.6025249064,-16533627.3870290536,-1199432.2116018466
E4,1683379200.0000000000,,9900168.8828870431,-27873894.2824127637,-781140.1668064236
E4,1683383400.0000000000,,-28133327.9229374677,9146723.9149811026,690501.5879414945
E4,1683384600.0000000000,,-17190295.1440738365,24060394.3710231148,1109253.9172541555
E4,1683388200.0000000000,,28323406.5381466225,8244391.2477758033,2346845.0310601722
E4,1683389400.0000000000,,27652272.3625214212,-10173589.8223209791,2750067.2349355891
E4,1683392400.0000000000,,-10635285.9278852940,-27363312.0615818277,3729177.8206153652
E4,1683393600.0000000000,,-24756380.6717098430,-15685813.2050888240,4106937.6483165454
E4,1683394800.0000000000,,-29181317.3678504340,2057864.0736186225,4475482.0377279101
E4,1683396000.0000000000,,25280437.3072919324,12625548.4704215266,-8791230.8679281473
